Time,Operator,Technology,MCC / MNC,gNB,RF Band​ (PCell),Num Beams,SCS​ (PCell),Bandwidth DL​ (PCell),Bandwidth UL​ (PCell),TDD Slot Pattern​ (PCell),SS-RSRP​ (PCell),SS-RSRQ​ (PCell),SS-SINR​ (PCell),PCI / SSB​ (PCell),UE connectivity mode,BLER​ (PCell),Average RBs​ (PCell),Average MCS Index​ (PCell),Average Code Rate​ (PCell),Net PDSCH Thp​ (PCell),Num PUSCH Carrier,Num PDSCH Carrier,Retransmission​ (PCell),Average RBs​ (PCell),Average MCS Index​ (PCell),Net PUSCH Thp​ (PCell),PUSCH TxPower​ (PCell),PUSCH Pathloss​ (PCell),RSRP​ (PCell),RSRQ​ (PCell),RSSI​ (PCell),PCI​ (PCell),Bandwidth​ (PCell),eNB,RF Band​ (PCell),BLER​ (PCell),Avg RB count​ (PCell),MCS Index​ (PCell),PUSCH Thrpt​ (PCell),PDSCH Thrpt​ (PCell),Retransmission Rate​ (PCell),TxPower​ (PCell),Lat,Long,Sats used,Accuracy,IP Thrpt UL,IP Thrpt DL,SINR Rx[0]​ (PCell),Level
2025-02-03 17:01:00.190,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.2,-10.5,23.5,52/0,NSA,0.0,16,1.2,16.91,0.025,1,1,0.0,3,12.8,0.172,-0.8,74.4,-82.1,-9.1,-57.3,43,5,440,Band 3 - 1800,0.0,2,1.0,0.0,0.002,,,61.449886,23.859265,,0,0.006,0.001,4.9,0
2025-02-03 17:01:00.334,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-74.2,-10.5,23.5,52/0,NSA,0.0,16,1.2,16.91,0.025,1,1,0.0,3,12.8,0.172,-0.8,74.4,-82.1,-9.1,-57.3,43,5,440,Band 3 - 1800,0.0,2,1.0,0.0,0.002,,,61.449890,23.859269,,0,0.006,0.001,4.9,0
2025-02-03 17:01:00.441,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.6,-10.4,25.3,52/0,NSA,0.0,16,1.2,16.91,0.025,1,1,0.0,3,12.8,0.172,-0.8,74.4,-82.1,-9.1,-57.3,43,5,440,Band 3 - 1800,0.0,2,1.0,0.0,0.002,,,61.449890,23.859269,,0,0.006,0.001,4.9,0
2025-02-03 17:01:00.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.6,-10.4,25.3,52/0,NSA,0.0,16,1.2,16.91,0.025,1,1,0.0,3,12.8,0.172,-0.8,74.4,-82.1,-9.1,-57.3,43,5,440,Band 3 - 1800,0.0,2,1.0,0.0,0.002,,,61.449890,23.859269,,0,0.002,0.001,4.9,0
2025-02-03 17:01:00.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.6,-10.4,25.3,52/0,NSA,0.0,16,1.2,16.91,0.025,1,1,0.0,3,12.8,0.172,-0.8,74.4,-82.1,-9.1,-57.3,43,5,440,Band 3 - 1800,0.0,2,1.0,0.0,0.002,,,61.449890,23.859269,,0,0.002,0.009,4.9,0
2025-02-03 17:01:00.527,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.6,-10.4,25.3,52/0,NSA,0.0,16,1.2,16.91,0.025,1,1,0.0,3,12.8,0.172,-0.8,74.4,-81.4,-9.2,-57.8,43,5,440,Band 3 - 1800,0.0,2,1.0,0.0,0.002,,,61.449890,23.859269,,0,0.002,0.009,7.3,0
2025-02-03 17:01:00.553,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.6,-10.4,25.3,52/0,NSA,0.0,16,1.2,16.91,0.025,1,1,0.0,3,12.8,0.172,-0.8,74.4,-81.4,-9.2,-57.8,43,5,440,Band 3 - 1800,0.0,2,1.0,0.005,0.002,0.0,8.0,61.449890,23.859269,,0,0.002,0.009,7.3,0
2025-02-03 17:01:00.624,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.6,-10.4,25.3,52/0,NSA,0.0,16,1.2,16.91,0.025,1,1,0.0,3,13.2,0.174,-1.9,72.8,-81.4,-9.2,-57.8,43,5,440,Band 3 - 1800,0.0,2,1.0,0.005,0.002,0.0,8.0,61.449890,23.859269,,0,0.002,0.009,7.3,0
2025-02-03 17:01:00.719,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.6,-10.4,25.3,52/0,NSA,0.0,16,1.2,16.91,0.025,1,1,0.0,3,13.2,0.174,-1.9,72.8,-81.4,-9.2,-57.8,43,5,440,Band 3 - 1800,0.0,2,1.0,0.005,0.002,0.0,8.0,61.449894,23.859273,,0,0.002,0.009,7.3,0
2025-02-03 17:01:00.720,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.6,-10.4,25.3,52/0,NSA,0.0,16,0.0,9.98,0.002,1,1,0.0,3,13.2,0.174,-1.9,72.8,-81.4,-9.2,-57.8,43,5,440,Band 3 - 1800,0.0,2,1.0,0.005,0.002,0.0,8.0,61.449894,23.859273,,0,0.002,0.009,7.3,0
2025-02-03 17:01:00.818,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-68.6,-10.4,25.3,52/0,NSA,0.0,16,0.0,9.98,0.002,1,1,0.0,3,13.2,0.174,-1.9,72.8,-83.8,-8.0,-59.4,43,5,440,Band 3 - 1800,0.0,2,1.0,0.005,0.002,0.0,8.0,61.449894,23.859273,,0,0.002,0.009,7.6,0
2025-02-03 17:01:00.961,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.9,-10.4,25.5,52/0,NSA,0.0,16,0.0,9.98,0.002,1,1,0.0,3,13.2,0.174,-1.9,72.8,-83.8,-8.0,-59.4,43,5,440,Band 3 - 1800,0.0,2,1.0,0.005,0.002,0.0,8.0,61.449894,23.859273,,0,0.002,0.009,7.6,0
2025-02-03 17:01:00.972,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.9,-10.4,25.5,52/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,13.2,0.174,-1.9,72.8,-83.8,-8.0,-59.4,43,5,440,Band 3 - 1800,0.0,2,1.0,0.005,0.002,0.0,8.0,61.449894,23.859273,,0,0.002,0.009,7.6,0
2025-02-03 17:01:01.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.9,-10.4,25.5,52/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,13.2,0.174,-1.9,72.8,-83.8,-8.0,-59.4,43,5,440,Band 3 - 1800,0.0,2,1.0,0.005,0.002,0.0,8.0,61.449894,23.859273,,0,0.002,0.002,7.6,0
2025-02-03 17:01:01.103,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.9,-10.4,25.5,52/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,13.2,0.174,-1.9,72.8,-83.8,-8.0,-59.4,43,5,440,Band 3 - 1800,0.0,2,1.0,0.005,0.002,0.0,8.0,61.449898,23.859278,,0,0.002,0.002,7.6,0
2025-02-03 17:01:01.124,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.9,-10.4,25.5,52/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,15.2,0.212,0.7,73.2,-83.8,-8.0,-59.4,43,5,440,Band 3 - 1800,0.0,2,1.0,0.005,0.002,0.0,8.0,61.449898,23.859278,,0,0.002,0.002,7.6,0
2025-02-03 17:01:01.332,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.9,-10.4,25.5,52/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,15.2,0.212,0.7,73.2,-83.0,-10.6,-57.1,43,5,440,Band 3 - 1800,,,,0.005,,0.0,8.0,61.449898,23.859278,,0,0.002,,13.2,0
2025-02-03 17:01:01.481,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.5,-10.4,26.8,52/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,15.2,0.212,0.7,73.2,-83.0,-10.6,-57.1,43,5,440,Band 3 - 1800,,,,0.005,,0.0,8.0,61.449898,23.859278,,0,0.002,,13.2,0
2025-02-03 17:01:01.488,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.5,-10.4,26.8,52/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,15.2,0.212,0.7,73.2,-83.0,-10.6,-57.1,43,5,440,Band 3 - 1800,,,,0.005,,0.0,8.0,61.449901,23.859282,,0,0.002,,13.2,0
2025-02-03 17:01:01.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.5,-10.4,26.8,52/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,15.2,0.212,0.7,73.2,-83.0,-10.6,-57.1,43,5,440,Band 3 - 1800,,,,0.005,,0.0,8.0,61.449901,23.859282,,0,0.0,,13.2,0
2025-02-03 17:01:01.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.5,-10.4,26.8,52/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,15.2,0.212,0.7,73.2,-83.0,-10.6,-57.1,43,5,440,Band 3 - 1800,,,,0.005,,0.0,8.0,61.449901,23.859282,,0,0.0,0.0,13.2,0
2025-02-03 17:01:01.624,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.5,-10.4,26.8,52/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,15.3,0.217,1.3,73.8,-83.0,-10.6,-57.1,43,5,440,Band 3 - 1800,,,,0.005,,0.0,8.0,61.449901,23.859282,,0,0.0,0.0,13.2,0
2025-02-03 17:01:01.658,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.5,-10.4,26.8,52/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,15.3,0.217,1.3,73.8,-81.0,-10.3,-56.3,43,5,440,Band 3 - 1800,,,,,,,,61.449901,23.859282,,0,,0.0,10.2,0
2025-02-03 17:01:01.872,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.5,-10.4,26.8,52/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,15.3,0.217,1.3,73.8,-81.0,-10.3,-56.3,43,5,440,Band 3 - 1800,,,,,,,,61.449905,23.859286,,0,,0.0,10.2,0
2025-02-03 17:01:01.952,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.5,-10.4,26.8,52/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,15.3,0.217,1.3,73.8,-81.0,-10.3,-56.3,43,5,440,Band 3 - 1800,,,,,,,,61.449905,23.859286,,0,,0.0,10.2,0
2025-02-03 17:01:01.972,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.5,-10.4,26.8,52/0,NSA,0.0,16,1.0,10.47,0.05,1,1,0.0,3,15.3,0.217,1.3,73.8,-81.0,-10.3,-56.3,43,5,440,Band 3 - 1800,,,,,,,,61.449905,23.859286,,0,,0.0,10.2,0
2025-02-03 17:01:02.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.5,-10.4,26.8,52/0,NSA,0.0,16,1.0,10.47,0.05,1,1,0.0,3,15.3,0.217,1.3,73.8,-81.0,-10.3,-56.3,43,5,440,Band 3 - 1800,,,,,,,,61.449905,23.859286,,0,0.001,0.0,10.2,0
2025-02-03 17:01:02.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-69.5,-10.4,26.8,52/0,NSA,0.0,16,1.0,10.47,0.05,1,1,0.0,3,15.3,0.217,1.3,73.8,-81.0,-10.3,-56.3,43,5,440,Band 3 - 1800,,,,,,,,61.449905,23.859286,,0,0.001,0.001,10.2,0
2025-02-03 17:01:02.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.1,-10.4,22.3,52/0,NSA,0.0,16,1.0,10.47,0.05,1,1,0.0,3,15.3,0.217,1.3,73.8,-81.0,-10.3,-56.3,43,5,440,Band 3 - 1800,,,,,,,,61.449905,23.859286,,0,0.001,0.001,10.2,0
2025-02-03 17:01:02.124,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.1,-10.4,22.3,52/0,NSA,0.0,16,1.0,10.47,0.05,1,1,0.0,3,18.3,0.28,3.0,75.7,-81.0,-10.3,-56.3,43,5,440,Band 3 - 1800,,,,,,,,61.449905,23.859286,,0,0.001,0.001,10.2,0
2025-02-03 17:01:02.168,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.1,-10.4,22.3,52/0,NSA,0.0,16,1.0,10.47,0.05,1,1,0.0,3,18.3,0.28,3.0,75.7,-78.8,-10.0,-54.6,43,5,440,Band 3 - 1800,,,,,,,,61.449905,23.859286,,0,0.001,0.001,7.7,0
2025-02-03 17:01:02.257,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.1,-10.4,22.3,52/0,NSA,0.0,16,1.0,10.47,0.05,1,1,0.0,3,18.3,0.28,3.0,75.7,-78.8,-10.0,-54.6,43,5,440,Band 3 - 1800,,,,,,,,61.449909,23.859290,,0,0.001,0.001,7.7,0
2025-02-03 17:01:02.458,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.1,-10.4,22.3,52/0,NSA,0.0,16,1.0,10.47,0.05,1,1,0.0,3,18.3,0.28,3.0,75.7,-82.4,-8.8,-59.1,43,5,440,Band 3 - 1800,,,,,,,,61.449909,23.859290,,0,0.001,0.001,7.9,0
2025-02-03 17:01:02.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.6,-10.4,27.9,52/0,NSA,0.0,16,1.0,10.47,0.05,1,1,0.0,3,18.3,0.28,3.0,75.7,-82.4,-8.8,-59.1,43,5,440,Band 3 - 1800,,,,,,,,61.449909,23.859290,,0,0.001,0.001,7.9,0
2025-02-03 17:01:02.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.6,-10.4,27.9,52/0,NSA,0.0,16,1.0,10.47,0.05,1,1,0.0,3,18.3,0.28,3.0,75.7,-82.4,-8.8,-59.1,43,5,440,Band 3 - 1800,,,,,,,,61.449909,23.859290,,0,0.0,0.001,7.9,0
2025-02-03 17:01:02.501,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.6,-10.4,27.9,52/0,NSA,0.0,16,1.0,10.47,0.05,1,1,0.0,3,18.3,0.28,3.0,75.7,-82.4,-8.8,-59.1,43,5,440,Band 3 - 1800,,,,,,,,61.449909,23.859290,,0,0.0,0.0,7.9,0
2025-02-03 17:01:02.628,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.6,-10.4,27.9,52/0,NSA,0.0,16,1.0,10.47,0.05,1,1,0.0,3,17.2,0.253,1.1,73.7,-82.4,-8.8,-59.1,43,5,440,Band 3 - 1800,,,,,,,,61.449909,23.859290,,0,0.0,0.0,7.9,0
2025-02-03 17:01:02.641,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.6,-10.4,27.9,52/0,NSA,0.0,16,1.0,10.47,0.05,1,1,0.0,3,17.2,0.253,1.1,73.7,-82.4,-8.8,-59.1,43,5,440,Band 3 - 1800,,,,,,,,61.449913,23.859294,,0,0.0,0.0,7.9,0
2025-02-03 17:01:02.956,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.6,-10.4,27.9,52/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,17.2,0.253,1.1,73.7,-82.4,-8.8,-59.1,43,5,440,Band 3 - 1800,,,,,,,,61.449913,23.859294,,0,0.0,0.0,7.9,0
2025-02-03 17:01:02.959,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.6,-10.4,27.9,52/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,17.2,0.253,1.1,73.7,-79.4,-9.3,-55.1,43,5,440,Band 3 - 1800,,,,,,,,61.449913,23.859294,,0,0.0,0.0,7.1,0
2025-02-03 17:01:03.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.6,-10.4,27.9,52/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,17.2,0.253,1.1,73.7,-79.4,-9.3,-55.1,43,5,440,Band 3 - 1800,,,,,,,,61.449913,23.859294,,0,0.001,0.0,7.1,0
2025-02-03 17:01:03.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.6,-10.4,27.9,52/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,17.2,0.253,1.1,73.7,-79.4,-9.3,-55.1,43,5,440,Band 3 - 1800,,,,,,,,61.449913,23.859294,,0,0.001,0.001,7.1,0
2025-02-03 17:01:03.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.2,-10.3,27.1,52/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,17.2,0.253,1.1,73.7,-79.4,-9.3,-55.1,43,5,440,Band 3 - 1800,,,,,,,,61.449913,23.859294,,0,0.001,0.001,7.1,0
2025-02-03 17:01:03.026,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.2,-10.3,27.1,52/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,17.2,0.253,1.1,73.7,-79.4,-9.3,-55.1,43,5,440,Band 3 - 1800,,,,,,,,61.449917,23.859299,,0,0.001,0.001,7.1,0
2025-02-03 17:01:03.128,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.2,-10.3,27.1,52/0,NSA,0.0,16,0.0,9.98,0.001,1,1,0.0,3,16.8,0.243,1.3,73.7,-79.4,-9.3,-55.1,43,5,440,Band 3 - 1800,,,,,,,,61.449917,23.859299,,0,0.001,0.001,7.1,0
2025-02-03 17:01:03.212,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.2,-10.3,27.1,52/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,16.8,0.243,1.3,73.7,-79.4,-9.3,-55.1,43,5,440,Band 3 - 1800,,,,,,,,61.449917,23.859299,,0,0.001,0.001,7.1,0
2025-02-03 17:01:03.410,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.2,-10.3,27.1,52/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,16.8,0.243,1.3,73.7,-79.4,-9.3,-55.1,43,5,440,Band 3 - 1800,,,,,,,,61.449921,23.859303,,0,0.001,0.001,7.1,0
2025-02-03 17:01:03.418,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-70.2,-10.3,27.1,52/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,16.8,0.243,1.3,73.7,-79.3,-9.2,-55.4,43,5,440,Band 3 - 1800,,,,,,,,61.449921,23.859303,,0,0.001,0.001,11.7,0
2025-02-03 17:01:03.481,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.8,-10.4,24.5,52/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,16.8,0.243,1.3,73.7,-79.3,-9.2,-55.4,43,5,440,Band 3 - 1800,,,,,,,,61.449921,23.859303,,0,0.001,0.001,11.7,0
2025-02-03 17:01:03.628,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.8,-10.4,24.5,52/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,18.0,0.271,2.9,74.2,-79.3,-9.2,-55.4,43,5,440,Band 3 - 1800,,,,,,,,61.449921,23.859303,,0,0.001,0.001,11.7,0
2025-02-03 17:01:03.795,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.8,-10.4,24.5,52/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,18.0,0.271,2.9,74.2,-79.3,-9.2,-55.4,43,5,440,Band 3 - 1800,,,,,,,,61.449924,23.859307,,0,0.001,0.001,11.7,0
2025-02-03 17:01:03.928,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.8,-10.4,24.5,52/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,18.0,0.271,2.9,74.2,-78.6,-8.8,-55.0,43,5,440,Band 3 - 1800,,,,,,,,61.449924,23.859307,,0,0.001,0.001,10.7,0
2025-02-03 17:01:04.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-71.8,-10.4,24.5,52/0,NSA,0.0,16,0.7,10.31,0.012,1,1,0.0,3,18.0,0.271,2.9,74.2,-78.6,-8.8,-55.0,43,5,440,Band 3 - 1800,,,,,,,,61.449924,23.859307,,0,0.0,0.001,10.7,0
